customer_id,age_band,gender,customer_segment,tenure_years,clv_score,risk_score
CUST-9299EE19,36-45,M,New,6,61.18,21
CUST-DA15192C,36-45,F,At-Risk,6,87.42,31
CUST-F5FEBBF0,46-60,F,Lapsed,6,26.33,32
CUST-77D5DC58,60+,M,At-Risk,5,204.91,40
CUST-80C14055,46-60,F,Loyal,5,163.64,20
CUST-72935746,46-60,M,Loyal,9,239.72,43
CUST-420A5669,18-25,F,At-Risk,5,115.28,56
CUST-5948ED88,46-60,F,Loyal,6,26.0,65
CUST-8FD1EE0E,36-45,F,Lapsed,11,190.63,38
CUST-E619D328,60+,F,Loyal,5,62.4,66
CUST-54B98677,60+,F,New,2,66.37,6
CUST-9AA19BE6,26-35,M,Loyal,1,27.74,17
CUST-6B6179F0,60+,F,Loyal,12,378.37,44
CUST-6ACF86B0,46-60,F,New,15,636.4,58
CUST-C75C2BDA,46-60,M,Loyal,11,554.83,67
CUST-2C4309B4,36-45,M,Lapsed,1,9.92,18
CUST-32CBB049,36-45,Unknown,New,9,241.79,28
CUST-B5C11ECD,46-60,M,Loyal,5,42.58,10
CUST-7B06AA52,18-25,F,Loyal,5,155.75,5
CUST-0197328D,36-45,M,Loyal,14,579.32,14
CUST-F311CC3C,18-25,M,Loyal,13,447.58,6
CUST-038BF7B5,26-35,F,At-Risk,12,257.42,4
CUST-3B26CE1D,46-60,F,Loyal,8,136.95,23
CUST-B776F4BD,46-60,F,Loyal,9,197.52,2
CUST-824B1FC8,60+,M,New,14,579.57,17
CUST-3276D639,46-60,F,Loyal,10,122.67,42
CUST-4F8103D6,46-60,F,New,9,206.85,34
CUST-7F7FE719,60+,M,Loyal,2,12.32,8
CUST-5CB1D5EC,36-45,F,Loyal,15,110.43,57
CUST-FD2E339D,46-60,M,At-Risk,13,228.7,11
CUST-5E3B3DD8,60+,M,Loyal,6,181.41,64
CUST-8433E44B,46-60,M,Loyal,4,80.21,21
CUST-88CBC4EF,46-60,M,New,15,763.92,3
CUST-1C1FD4F3,36-45,F,At-Risk,15,262.69,7
CUST-11432DD4,36-45,Unknown,Lapsed,7,170.33,2
CUST-CD44B981,46-60,M,Loyal,4,156.46,16
CUST-8F3B76BB,46-60,M,New,12,491.92,13
CUST-4B690A95,36-45,Unknown,Loyal,10,168.52,42
CUST-CCB74934,26-35,M,New,14,114.6,4
CUST-B53B8892,26-35,M,Loyal,9,375.82,55
CUST-302F132E,36-45,F,New,9,222.95,33
CUST-1722916F,26-35,M,Loyal,3,51.81,68
CUST-71725CFE,36-45,F,At-Risk,10,158.99,9
CUST-D96513C9,26-35,F,New,6,67.85,48
CUST-B21E467A,26-35,F,Loyal,4,119.76,57
CUST-A09F24DD,46-60,F,Loyal,12,300.18,15
CUST-AD300155,36-45,M,Loyal,6,81.38,27
CUST-EE4C5ACF,46-60,M,Loyal,4,83.6,36
CUST-EEA12AB4,18-25,F,At-Risk,15,433.8,18
CUST-5E69A580,26-35,F,At-Risk,15,846.56,19
CUST-38831827,18-25,F,Loyal,8,399.3,8
CUST-5EFBE740,18-25,M,New,5,180.39,3
CUST-84857E20,18-25,F,Loyal,3,159.04,19
CUST-D4F26192,36-45,M,Loyal,10,120.78,15
CUST-7B886AE5,18-25,F,At-Risk,10,313.8,51
CUST-8183C97C,46-60,F,At-Risk,10,76.56,56
CUST-40AA0A4C,36-45,M,At-Risk,12,141.85,4
CUST-AF4B14F4,26-35,F,New,8,195.78,18
CUST-285778B9,46-60,F,Lapsed,11,116.32,18
CUST-6D235146,36-45,F,Lapsed,10,236.77,28
CUST-29865413,36-45,M,New,12,506.96,9
CUST-04EFDC81,36-45,M,Loyal,12,100.22,29
CUST-0BAE2F28,46-60,F,At-Risk,1,24.5,82
CUST-D15B3CAF,36-45,M,Loyal,10,247.95,2
CUST-2BB36C75,60+,M,New,15,589.53,6
CUST-CCDC74F6,36-45,M,Loyal,9,312.65,21
CUST-9C787076,36-45,M,Loyal,8,218.21,44
CUST-A6B5992D,60+,F,At-Risk,10,328.76,5
CUST-490D5E86,46-60,Unknown,At-Risk,9,229.08,26
CUST-234562C1,60+,F,Lapsed,7,28.02,43
CUST-F1B32162,46-60,F,Loyal,15,603.07,20
CUST-FFA78C8F,36-45,M,At-Risk,2,20.43,65
CUST-220D5738,46-60,F,New,13,187.72,61
CUST-DA3A525C,36-45,M,Loyal,3,40.17,22
CUST-A15F7B54,26-35,F,Lapsed,4,126.83,61
CUST-C9BDA2A5,36-45,F,At-Risk,10,493.33,35
CUST-2ED9FF6C,26-35,F,Loyal,10,568.17,44
CUST-5E93A068,46-60,M,New,14,297.7,17
CUST-2326060D,46-60,F,Loyal,5,144.77,5
CUST-F9B978EC,60+,F,Loyal,1,31.33,12
CUST-ABF0B458,18-25,M,Loyal,4,102.51,16
CUST-B22EA718,36-45,Unknown,Loyal,9,273.49,31
CUST-8348BAB3,36-45,M,At-Risk,6,109.65,13
CUST-AA881118,36-45,M,New,4,139.97,4
CUST-F2E471B4,26-35,F,Loyal,14,602.96,5
CUST-F8A71C13,36-45,F,Loyal,9,144.64,23
CUST-59CB6551,46-60,M,New,11,103.49,13
CUST-9F07ADDE,36-45,M,Loyal,12,302.82,11
CUST-3A0D13D4,46-60,M,Loyal,7,179.53,10
CUST-C3E57F41,26-35,M,Loyal,12,197.03,26
CUST-3F8CE701,36-45,M,Loyal,15,210.11,12
CUST-747C65AD,60+,M,Loyal,11,471.91,31
CUST-137A2635,18-25,F,At-Risk,5,153.2,12
CUST-11459BCB,26-35,F,Loyal,12,434.35,41
CUST-75181311,60+,F,Loyal,4,113.31,37
CUST-68B15C13,26-35,Unknown,Loyal,2,116.15,1
CUST-1CFCCA06,36-45,M,Loyal,7,138.35,30
CUST-4945028D,36-45,M,Loyal,8,185.09,11
CUST-42531BD3,46-60,M,Lapsed,8,182.52,33
CUST-C7DBEF61,46-60,M,Loyal,4,143.7,3
CUST-4B9D892A,46-60,F,Loyal,5,66.92,43
CUST-5B992793,60+,M,Loyal,14,252.39,13
CUST-4AB41C5C,36-45,F,At-Risk,5,55.63,8
CUST-6C0608F8,36-45,Unknown,Loyal,12,476.6,55
CUST-333F0B41,60+,M,Loyal,4,173.05,2
CUST-82FD5882,26-35,M,Loyal,2,45.0,27
CUST-4812BF3F,60+,F,At-Risk,1,6.6,7
CUST-E27E6931,60+,F,Loyal,4,127.09,4
CUST-A330DAEA,60+,M,Lapsed,13,87.29,15
CUST-8D546EE1,18-25,F,At-Risk,7,192.2,7
CUST-7BF72014,36-45,M,New,11,142.32,42
CUST-45F2AAF3,46-60,F,Loyal,15,512.3,72
CUST-8BDE0A09,36-45,F,Lapsed,1,15.74,3
CUST-F7F72B4E,36-45,M,Loyal,2,43.56,9
CUST-CE18EBE4,26-35,M,Loyal,14,139.52,42
CUST-6C36576C,26-35,F,Loyal,9,177.5,9
CUST-F362875A,60+,F,New,10,489.8,24
CUST-E756B709,60+,F,Loyal,6,229.82,67
CUST-D24939D3,18-25,F,At-Risk,13,504.89,6
CUST-B95F4FD1,26-35,F,Loyal,10,189.79,35
CUST-B2FFF394,36-45,F,New,4,93.46,2
CUST-CFB94D81,18-25,F,Loyal,10,336.94,22
CUST-7FB82531,46-60,M,Loyal,1,16.03,24
CUST-E0EBD632,46-60,M,Loyal,4,118.76,7
CUST-5CC79B5E,36-45,F,Loyal,4,67.72,11
CUST-0FAAEBC0,46-60,M,Lapsed,12,285.68,7
CUST-2769677F,26-35,M,At-Risk,12,475.03,51
CUST-0BF29A58,36-45,M,At-Risk,2,8.89,2
CUST-AEE6A590,46-60,F,Loyal,14,235.2,35
CUST-51B01253,18-25,F,Loyal,13,141.46,4
CUST-44E49521,26-35,F,Loyal,7,226.37,4
CUST-DCCB73C2,46-60,Unknown,At-Risk,4,161.94,2
CUST-2217F322,26-35,F,Lapsed,7,51.18,63
CUST-C7BC7431,36-45,F,Lapsed,9,75.3,5
CUST-02BDC441,46-60,F,Loyal,10,211.12,5
CUST-B143D122,26-35,F,Loyal,6,79.65,25
CUST-BF51F346,36-45,F,Loyal,2,22.31,21
CUST-F4097A8F,18-25,F,New,10,80.74,20
CUST-5D9C0EF9,46-60,F,At-Risk,11,370.84,15
CUST-79EBA8D3,36-45,F,Lapsed,5,120.27,18
CUST-CD7D3442,60+,F,At-Risk,10,181.21,24
CUST-651AF342,18-25,M,At-Risk,9,136.77,9
CUST-87A44DA4,46-60,M,Loyal,8,80.24,18
CUST-FB7A42C8,46-60,M,At-Risk,1,16.96,43
CUST-799ABDFD,46-60,M,Loyal,5,89.24,15
CUST-4D776D9B,46-60,F,Loyal,6,361.55,9
CUST-D1EEBB98,26-35,M,Loyal,13,672.59,30
CUST-089EF25D,36-45,F,Loyal,13,244.24,7
CUST-DBE369F4,36-45,M,Loyal,14,213.87,34
CUST-1DC1DD77,26-35,M,At-Risk,7,195.98,36
CUST-3610F6B2,36-45,F,Lapsed,5,282.73,29
CUST-3E241F0B,46-60,M,At-Risk,8,79.09,40
CUST-694C5B43,36-45,M,Loyal,12,592.88,58
CUST-718FFBED,60+,M,Loyal,10,135.72,39
CUST-2A283234,46-60,F,Loyal,10,268.81,17
CUST-61608156,36-45,M,At-Risk,7,65.09,8
CUST-825B9987,36-45,F,New,11,424.99,11
CUST-D26726FF,36-45,M,Loyal,14,254.56,8
CUST-343EFE19,36-45,M,At-Risk,11,236.62,16
CUST-7C60CBF9,26-35,M,New,7,291.49,26
CUST-7AE66164,36-45,M,At-Risk,13,550.68,44
CUST-851ACAE7,46-60,F,At-Risk,15,540.46,19
CUST-86E6B686,36-45,M,At-Risk,12,80.23,1
CUST-3AF2985C,26-35,F,Lapsed,14,573.57,61
CUST-65341ED9,26-35,F,At-Risk,4,63.24,34
CUST-9D1FACC1,36-45,M,Loyal,7,153.94,2
CUST-4855AF63,26-35,F,Loyal,4,25.19,7
CUST-A75BC481,46-60,F,New,6,137.61,2
CUST-A7ED6FA3,46-60,F,New,12,231.75,55
CUST-6BE8081D,26-35,F,Loyal,11,347.71,2
CUST-56475AED,60+,M,Loyal,1,24.36,82
CUST-B3E1ADEA,46-60,F,Loyal,12,88.14,26
CUST-7AEB394E,26-35,F,At-Risk,3,107.44,80
CUST-3EA3DDA3,46-60,F,New,3,47.56,1
CUST-C5A7C08C,46-60,M,Loyal,9,119.21,26
CUST-9291F905,36-45,M,Loyal,4,72.17,34
CUST-DCE532FF,26-35,Unknown,New,15,689.7,25
CUST-D913D6A8,46-60,M,Loyal,3,122.6,34
CUST-2AA4889D,26-35,M,New,3,99.63,62
CUST-7D0DC8F9,36-45,M,At-Risk,12,186.65,16
CUST-CB0B93C4,46-60,F,Loyal,5,29.51,57
CUST-14FE886F,46-60,M,Loyal,11,610.82,14
CUST-3852488C,46-60,M,Loyal,11,180.52,94
CUST-9F50B046,18-25,Unknown,At-Risk,3,52.72,24
CUST-7AD69245,36-45,M,Loyal,9,309.11,5
CUST-157C985A,60+,M,Loyal,9,85.95,19
CUST-A7965DD5,46-60,F,New,2,33.21,11
CUST-E44068CC,46-60,M,New,12,536.47,56
CUST-15D3217E,18-25,M,Loyal,13,380.85,15
CUST-280BB227,60+,F,Loyal,15,794.61,10
CUST-56DFBEF3,26-35,F,New,2,59.01,46
CUST-2365BA55,36-45,M,New,3,50.85,21
CUST-7E4B685C,46-60,F,At-Risk,13,511.37,9
CUST-B184D689,36-45,F,Loyal,5,203.52,29
CUST-A042E19B,46-60,F,Loyal,10,514.61,1
CUST-1122C073,36-45,F,Loyal,6,176.74,50
CUST-4E41028A,60+,F,New,4,130.33,31
CUST-7B5C3E3C,26-35,M,Lapsed,10,206.62,3
CUST-FE669A20,18-25,F,New,4,86.97,36
CUST-D0F33447,46-60,M,At-Risk,3,97.03,21
CUST-8A3FBACC,46-60,M,Loyal,8,512.15,28
CUST-FEA364F5,60+,Unknown,Loyal,3,59.34,53
CUST-7F70F805,36-45,M,At-Risk,3,165.91,78
CUST-4D08A955,46-60,M,At-Risk,12,183.78,40
CUST-56BC0C79,36-45,M,At-Risk,8,280.82,75
CUST-C8197E5F,36-45,F,Loyal,9,199.91,5
CUST-CE193821,18-25,F,Loyal,3,74.58,86
CUST-71953B00,26-35,M,Loyal,3,89.27,19
CUST-987823BE,26-35,F,New,6,251.61,55
CUST-897CE478,26-35,M,Loyal,6,243.88,10
CUST-A661CE80,26-35,F,Loyal,7,177.02,3
CUST-2886279C,60+,F,Loyal,3,85.34,19
CUST-9FBD79A8,26-35,M,At-Risk,14,135.99,70
CUST-08EA6CA6,46-60,F,Lapsed,6,96.54,45
CUST-FD3DA07C,60+,M,New,13,415.74,60
CUST-B0B9D890,36-45,F,Loyal,7,299.55,31
CUST-53D2D4F8,46-60,M,Loyal,8,307.65,15
CUST-4C1BC44A,36-45,M,New,2,27.57,5
CUST-FF553B4A,18-25,Unknown,New,11,88.67,48
CUST-5822F780,46-60,F,Lapsed,1,14.51,10
CUST-0856A856,46-60,F,New,12,628.39,79
CUST-C7F52E0D,36-45,F,Loyal,14,516.65,63
CUST-F03A365A,60+,M,Loyal,6,217.1,19
CUST-8C0B84DF,46-60,M,New,14,443.71,41
CUST-77B67AB6,36-45,F,At-Risk,11,503.83,29
CUST-BCBAE3DF,18-25,M,At-Risk,1,15.12,15
CUST-BA7E8211,60+,F,Loyal,4,165.36,15
CUST-10CB78D8,60+,M,Loyal,10,210.62,28
CUST-5D5A043B,46-60,M,At-Risk,11,323.29,13
CUST-EF9D10B1,46-60,M,Loyal,2,75.19,6
CUST-3C7A817E,36-45,M,Loyal,11,445.66,44
CUST-763A51A4,26-35,M,Loyal,13,246.95,37
CUST-707AAF6B,60+,M,Loyal,2,19.39,99
CUST-6BF6B108,46-60,M,Loyal,14,469.99,14
CUST-93EBBA0F,36-45,F,Loyal,8,401.06,5
CUST-938489DC,46-60,M,Loyal,10,243.23,29
CUST-CE4705D5,36-45,M,Loyal,1,7.57,82
CUST-B69E5A07,18-25,M,Loyal,10,305.48,17
CUST-4F3C84B5,46-60,M,At-Risk,7,79.53,11
CUST-3529E1E0,18-25,M,At-Risk,6,132.56,84
CUST-BDE2146A,26-35,M,Loyal,12,87.36,54
CUST-453B5EA2,26-35,M,Loyal,4,85.37,77
CUST-DDEE5DC1,36-45,Unknown,At-Risk,1,7.63,76
CUST-B9436341,60+,M,At-Risk,8,107.36,4
CUST-F457FD69,18-25,M,New,12,224.09,69
CUST-CBE8199E,36-45,F,At-Risk,3,86.65,40
CUST-B4AB6B6F,46-60,M,Lapsed,15,365.31,24
CUST-17421027,60+,M,Loyal,11,96.44,2
CUST-D4B20702,46-60,M,New,15,519.33,15
CUST-C7B39E9E,60+,F,Loyal,8,215.9,26
CUST-900B6967,46-60,F,Loyal,2,75.54,7
CUST-6C3D2CD2,46-60,M,Loyal,3,96.0,91
CUST-9C5930F1,36-45,F,New,8,236.43,12
CUST-EC394F78,36-45,F,At-Risk,9,476.35,8
CUST-9C7E843E,36-45,F,Loyal,12,347.33,3
CUST-67E2FCE7,46-60,M,Loyal,12,260.77,44
CUST-316AA471,46-60,F,Loyal,12,93.98,34
CUST-D89B0555,46-60,M,Loyal,9,193.37,76
CUST-D1343841,46-60,M,Loyal,1,15.55,15
CUST-5CA421CE,46-60,F,Loyal,8,177.23,2
CUST-6B7458C3,26-35,Unknown,New,13,532.92,5
CUST-BB63A767,36-45,M,Loyal,13,172.51,60
CUST-A34FC7CA,36-45,M,New,13,410.24,4
CUST-30536241,18-25,Unknown,At-Risk,1,33.95,48
CUST-6CACB40D,60+,F,Loyal,7,177.59,12
CUST-4E704DEB,26-35,F,At-Risk,10,124.12,6
CUST-4E5A369C,18-25,M,Loyal,4,219.56,10
CUST-FA404FC1,46-60,M,Loyal,7,143.5,6
CUST-DAB8F191,26-35,Unknown,Loyal,2,11.91,19
CUST-A75450FC,36-45,M,Loyal,3,51.05,10
CUST-56237E89,26-35,F,Loyal,1,7.2,42
CUST-6A00D082,26-35,F,At-Risk,15,444.29,26
CUST-2F42EC9B,46-60,Unknown,New,13,241.54,31
CUST-C09B6B5D,36-45,F,Loyal,7,231.08,51
CUST-52805062,36-45,M,New,1,0.06,34
CUST-185F5BAD,26-35,F,Loyal,6,345.28,5
CUST-D33AB262,36-45,Unknown,Loyal,7,70.62,7
CUST-BD64C668,36-45,F,New,3,178.03,3
CUST-F4528AED,18-25,M,New,10,80.81,1
CUST-85F00D06,46-60,M,At-Risk,15,695.42,4
CUST-E595578D,36-45,F,Loyal,13,673.09,25
CUST-ABC8FD56,60+,F,Loyal,13,401.43,8
CUST-61A31062,46-60,M,Loyal,13,73.24,30
CUST-EE6FDC77,36-45,M,New,2,42.67,35
CUST-DA899E26,18-25,M,At-Risk,9,234.11,1
CUST-9C591319,46-60,M,At-Risk,9,186.86,18
CUST-0BA60D3E,36-45,M,Loyal,2,56.33,2
CUST-03B64035,46-60,Unknown,Loyal,3,101.65,9
CUST-27D34CE0,36-45,F,Loyal,9,467.49,44
CUST-7A1C0DAD,18-25,M,At-Risk,11,225.33,28
CUST-8FBBE89D,46-60,F,New,4,22.84,2
CUST-621D28FE,46-60,M,Loyal,8,76.84,78
CUST-86337C24,18-25,F,Loyal,2,73.4,40
CUST-0A90116F,46-60,F,At-Risk,2,108.54,42
CUST-C844717C,36-45,M,Lapsed,9,251.04,19
CUST-0225C5A7,36-45,Unknown,Loyal,9,115.21,37
CUST-383566C9,60+,M,Loyal,12,342.74,42
CUST-6088F6BE,26-35,F,Loyal,14,336.36,8
CUST-F723AABA,18-25,F,Loyal,3,195.05,52
CUST-2860A3A1,26-35,F,Loyal,6,147.26,33
CUST-9E182446,60+,M,Loyal,13,124.64,6
CUST-DE04F920,26-35,M,At-Risk,1,9.82,1
CUST-030C85EB,46-60,M,Lapsed,13,107.12,6
CUST-39BF51B5,46-60,M,At-Risk,15,622.69,9
CUST-C02D3B10,46-60,M,Loyal,2,76.72,4
CUST-5677D3F7,18-25,M,Loyal,3,13.47,13
CUST-1E050A4E,18-25,F,New,11,289.31,15
CUST-638856A0,60+,M,Loyal,8,302.2,9
CUST-0802C897,36-45,M,Loyal,15,758.98,22
CUST-60814319,18-25,F,At-Risk,9,306.23,59
CUST-DB0CECCF,18-25,M,Loyal,10,370.94,19
CUST-C923101B,46-60,F,Loyal,4,194.84,17
CUST-6B122466,60+,F,Loyal,5,235.89,45
CUST-1ADF328A,36-45,F,Loyal,3,97.68,55
CUST-B9F8AF19,36-45,F,Loyal,3,31.06,8
CUST-DFDC38D7,46-60,F,Loyal,2,31.23,31
CUST-71A83FAB,18-25,F,New,14,139.66,42
CUST-F7CA2A44,60+,F,Loyal,2,48.97,2
CUST-98DA3048,26-35,F,Loyal,8,253.53,13
CUST-EBFC5DB9,26-35,F,Lapsed,8,93.49,7
CUST-554163E6,36-45,M,At-Risk,1,42.28,12
CUST-0D16D9DE,18-25,M,Loyal,13,438.88,39
CUST-4F946C84,36-45,F,At-Risk,8,157.01,72
CUST-1607B7EC,46-60,F,Loyal,2,47.62,40
CUST-5FD5149E,36-45,F,Lapsed,2,48.26,1
CUST-BD5102DA,46-60,M,Loyal,11,89.64,11
CUST-EBD8C179,26-35,M,Loyal,10,457.43,42
CUST-5704DFF9,36-45,F,Loyal,7,101.13,19
CUST-7FECA949,36-45,F,Lapsed,7,411.73,10
CUST-17100476,36-45,M,Lapsed,1,44.22,3
CUST-E7B1B045,26-35,Unknown,Loyal,1,43.36,69
CUST-425BB208,46-60,F,Loyal,9,438.95,8
CUST-559E9A17,18-25,F,Loyal,6,62.06,19
CUST-53E3E7A4,18-25,F,At-Risk,4,82.23,70
CUST-8A941BAF,26-35,M,Loyal,6,192.46,11
CUST-648A117F,46-60,M,New,10,200.83,7
CUST-BFC356E7,18-25,M,Loyal,5,192.04,10
CUST-6C94D571,18-25,M,Loyal,6,119.97,31
CUST-F7E17E64,36-45,M,Loyal,5,42.69,32
CUST-9023896B,36-45,F,At-Risk,10,304.34,38
CUST-74570F48,26-35,F,Lapsed,1,26.55,5
CUST-480868AC,46-60,M,Loyal,14,292.53,10
CUST-CFA5B439,46-60,F,At-Risk,9,272.47,34
CUST-F9A43CE7,26-35,F,At-Risk,4,116.6,47
CUST-DB927B11,26-35,F,Loyal,12,613.79,50
CUST-DA62DC66,36-45,Unknown,New,15,474.56,52
CUST-04638776,60+,M,Loyal,1,20.19,4
CUST-66EE6B18,46-60,M,Lapsed,4,74.13,5
CUST-4D9DEF36,36-45,F,Loyal,3,69.68,81
CUST-41361DE0,60+,M,Loyal,2,17.76,21
CUST-F6A5A3D6,36-45,F,New,12,327.32,18
CUST-F476327A,36-45,M,Loyal,3,36.08,2
CUST-12648625,60+,M,Loyal,6,157.61,11
CUST-FFD92953,46-60,F,Loyal,13,423.75,1
CUST-944F1787,36-45,F,At-Risk,10,301.27,11
CUST-39821995,46-60,M,Loyal,11,403.09,39
CUST-24EFE4DB,60+,F,Loyal,2,58.83,12
CUST-D81DABC3,26-35,F,Loyal,15,202.6,31
CUST-1FC3D46A,36-45,F,New,2,69.22,50
CUST-D6B022FA,36-45,F,New,11,661.73,10
CUST-BB276728,60+,F,Loyal,10,99.58,41
CUST-F3D4966B,18-25,F,At-Risk,7,91.19,37
CUST-FF0C571D,26-35,F,Loyal,13,449.6,35
CUST-647D13DE,36-45,F,At-Risk,14,266.89,48
CUST-3DF86B75,26-35,Unknown,Lapsed,2,62.85,12
CUST-BA32426D,46-60,F,New,15,356.13,69
CUST-258F6B12,36-45,M,At-Risk,4,126.32,34
CUST-33CDBBA3,46-60,M,New,12,83.21,14
CUST-FC1B16E4,46-60,F,New,13,341.6,21
CUST-0CD45E4D,36-45,Unknown,Loyal,9,247.28,11
CUST-4BB0C6DA,46-60,M,New,13,300.57,82
CUST-49D56B32,26-35,Unknown,Loyal,13,277.08,12
CUST-C59FFBAE,36-45,M,At-Risk,8,52.05,5
CUST-C9821AFF,46-60,M,Loyal,3,52.03,12
CUST-B587E4D9,26-35,F,Loyal,7,160.49,31
CUST-4123D5EE,18-25,Unknown,At-Risk,14,331.55,8
CUST-D86DBFD5,36-45,F,At-Risk,4,170.39,21
CUST-166B3431,36-45,Unknown,At-Risk,15,530.25,68
CUST-AD555984,46-60,F,Loyal,3,162.57,51
CUST-DBDD6D11,26-35,F,Loyal,10,265.27,24
CUST-09651915,26-35,F,Loyal,10,142.84,7
CUST-894CEBC3,60+,M,Loyal,3,20.65,13
CUST-56C60A12,26-35,M,New,8,270.31,71
CUST-685B9534,60+,M,At-Risk,3,51.14,43
CUST-10981625,46-60,M,Lapsed,6,100.25,47
CUST-A8732543,46-60,M,Lapsed,15,177.88,69
CUST-BE52446E,36-45,M,Loyal,1,43.04,3
CUST-936AD075,60+,M,New,14,310.17,15
CUST-978EBB9B,60+,F,New,11,115.54,59
CUST-396859A7,46-60,M,At-Risk,12,265.22,1
CUST-B6F6F5B0,46-60,M,Loyal,5,150.49,50
CUST-ECA86A12,36-45,M,At-Risk,15,363.15,7
CUST-B05B4472,18-25,M,Lapsed,4,109.41,6
CUST-69B31589,60+,F,Loyal,8,214.34,24
CUST-61BA91B7,18-25,F,Loyal,1,14.69,13
CUST-262CF590,36-45,F,At-Risk,14,353.27,57
CUST-08492957,36-45,F,Loyal,11,103.66,11
CUST-88EF8F35,46-60,Unknown,Loyal,3,33.44,1
CUST-9EAA0D96,46-60,F,Loyal,10,522.21,12
CUST-9FEEEDA7,46-60,M,Loyal,3,19.43,9
CUST-B638D0C3,18-25,M,Lapsed,7,302.03,43
CUST-B634A093,26-35,F,New,8,96.6,24
CUST-034FA647,18-25,F,Loyal,14,349.81,2
CUST-0D851655,60+,F,Lapsed,5,128.11,100
CUST-9DAF4168,26-35,M,Loyal,1,44.13,6
CUST-BA4B7B07,60+,Unknown,At-Risk,7,111.8,10
CUST-FA0F9A44,26-35,F,Lapsed,14,117.41,42
CUST-1179BB26,60+,F,Loyal,12,368.69,42
CUST-667D07CA,36-45,F,New,1,9.65,2
CUST-4284AA15,46-60,M,New,1,25.96,33
CUST-FD2CD757,46-60,M,New,12,489.92,29
CUST-107391C7,46-60,M,Loyal,11,77.62,2
CUST-E2660938,46-60,M,New,9,518.97,1
CUST-7FE6898F,26-35,F,Loyal,2,12.43,42
CUST-DCFC4180,60+,M,At-Risk,5,198.39,8
CUST-739F90EA,46-60,M,Loyal,13,410.04,27
CUST-1E1E9A27,26-35,M,Loyal,3,108.64,4
CUST-24DCCB80,36-45,F,New,4,118.63,6
CUST-F717C36C,36-45,M,Loyal,7,230.07,28
CUST-4FAC38A6,60+,M,Loyal,12,93.14,34
CUST-2C720A17,46-60,F,New,13,81.76,4
CUST-7A100ED1,36-45,M,Lapsed,9,76.65,11
CUST-2D605695,46-60,F,At-Risk,8,182.71,32
CUST-26CAD0F2,18-25,M,Loyal,6,262.74,36
CUST-45C11B52,36-45,F,At-Risk,1,23.08,28
CUST-C7DF5C70,46-60,F,Loyal,5,208.35,2
CUST-6A9BE54C,26-35,M,Loyal,4,61.25,36
CUST-31CE6062,36-45,F,Loyal,1,3.39,6
CUST-472E03E8,18-25,M,At-Risk,12,188.28,23
CUST-80FED828,18-25,M,Lapsed,6,318.51,11
CUST-31FEE208,26-35,F,Loyal,8,211.55,6
CUST-E24F2502,26-35,Unknown,Loyal,4,84.89,31
CUST-F0C35853,36-45,M,At-Risk,9,85.2,21
CUST-8530EC6F,60+,F,Loyal,3,127.91,51
CUST-A7C173A4,18-25,M,Loyal,11,181.31,16
CUST-3754B312,60+,M,Loyal,12,304.36,5
CUST-B3FA6606,46-60,M,New,5,49.93,56
CUST-49A56365,26-35,F,Loyal,4,21.71,39
CUST-A6C7939E,26-35,F,At-Risk,12,593.89,33
CUST-8E814BF5,26-35,F,Loyal,4,91.1,2
CUST-8ACFEAB5,46-60,Unknown,Loyal,3,64.77,32
CUST-5D18A0E6,46-60,F,Loyal,6,67.95,14
CUST-073C01B9,36-45,M,New,15,1000.0,66
CUST-1E53F9DB,18-25,M,At-Risk,7,203.25,57
CUST-13320AD1,26-35,F,Loyal,4,138.78,4
CUST-F200DB06,46-60,M,At-Risk,8,97.41,48
CUST-EA1820CE,18-25,M,Loyal,6,152.57,13
CUST-F8B9A789,36-45,M,At-Risk,10,206.88,8
CUST-896A7D1A,46-60,M,Loyal,7,355.29,39
CUST-13F1CF04,46-60,F,Loyal,9,343.3,1
CUST-C13DB9CB,26-35,F,Loyal,7,255.17,13
CUST-AC340B5C,36-45,F,At-Risk,8,43.59,21
CUST-F1590E50,36-45,Unknown,Loyal,7,99.27,73
CUST-ABC70997,46-60,F,New,6,56.73,24
CUST-6CC683AB,36-45,M,Loyal,15,878.17,30
CUST-918B67A5,36-45,F,At-Risk,4,45.22,39
CUST-FD1E1692,26-35,M,Loyal,13,135.26,14
CUST-AC39D002,46-60,Unknown,Loyal,11,204.97,81
CUST-380AFEC9,46-60,F,At-Risk,8,54.51,13
CUST-7BF0F9C1,46-60,M,New,5,214.22,38
CUST-99CD2B86,46-60,F,Loyal,8,164.1,8
CUST-A50805A8,60+,F,At-Risk,13,541.98,9
CUST-49CFE565,60+,Unknown,New,3,122.46,28
CUST-9CDF1BB9,36-45,M,Loyal,9,258.36,5
CUST-4F449E7D,26-35,M,Loyal,12,389.48,23
CUST-84FF5777,60+,Unknown,Loyal,10,239.13,30
CUST-4E0F9F0B,46-60,M,At-Risk,3,101.66,8
CUST-8439BED8,60+,M,Loyal,8,58.66,4
CUST-B9C85DD3,36-45,F,Loyal,3,116.61,30
CUST-3DBBFE43,60+,F,Loyal,14,402.7,9
CUST-E933CDE2,26-35,M,New,6,130.25,10
CUST-EE7901A9,36-45,M,Loyal,7,114.44,14
CUST-527D6FB3,36-45,M,Loyal,13,365.48,21
CUST-85BE56EC,18-25,M,Lapsed,7,127.47,5
